STREET NAME ID,STREET NAME,STREET FULL NAME,POSTAL COMMUNITY,MUNICIPAL COMMUNITY
16474,CREEK PATH,CREEK PATH DR,BATON ROUGE,BATON ROUGE
16510,COLUMBIA,COLUMBIA CT,BATON ROUGE,PARISH
16521,SOUTH,SOUTH ST,BATON ROUGE,BATON ROUGE
16522,OLD CANAL,OLD CANAL RD,GREENWELL SPRINGS,CENTRAL
16523,REDWOOD LAKE,REDWOOD LAKE BLVD,ZACHARY,ZACHARY
16524,RESERVE OAK,RESERVE OAK AVE,ZACHARY,ZACHARY
16525,HARVESTON,HARVESTON WAY,BATON ROUGE,PARISH
16526,LAUREL OAKS,LAUREL OAKS DR,ZACHARY,ZACHARY
16527,MEADOW GROVE,MEADOW GROVE AVE,ZACHARY,ZACHARY
16528,ADARE,ADARE DR,ZACHARY,ZACHARY
16529,GARDEN GATE,GARDEN GATE AVE,ZACHARY,ZACHARY
1653,ELM GROVE,N ELM GROVE PL,BATON ROUGE,BATON ROUGE
16530,ARTISAN,ARTISAN LN,BATON ROUGE,BATON ROUGE
16531,ARTIST,ARTIST CT,BATON ROUGE,BATON ROUGE
16532,CRAFTSMAN,CRAFTSMAN LN,BATON ROUGE,BATON ROUGE
16533,SCULPTOR,SCULPTOR CT,BATON ROUGE,BATON ROUGE
16534,CHARLES T. SMITH,CHARLES T. SMITH DR,BATON ROUGE,BATON ROUGE
16536,CALLOT,CALLOT ST,BATON ROUGE,BATON ROUGE
16537,PERDANT,RUE PERDANT,BATON ROUGE,BATON ROUGE
16538,CHERRY,CHERRY CT,ZACHARY,ZACHARY
1654,ELM GROVE,S ELM GROVE PL,BATON ROUGE,BATON ROUGE
16540,COPPER OAKS,COPPER OAKS DR,BATON ROUGE,PARISH
16541,FOREST GLEN,FOREST GLEN AVE,BATON ROUGE,PARISH
16542,SHADOWOOD,SHADOWOOD DR,BATON ROUGE,PARISH
16543,FORESTWOOD,FORESTWOOD AVE,BATON ROUGE,PARISH
16544,OAK ESTATES,OAK ESTATES LN,BATON ROUGE,PARISH
16545,MANCHAC PARK,MANCHAC PARK LN,BATON ROUGE,PARISH
16546,CALLENDER,CALLENDER LN,GREENWELL SPRINGS,CENTRAL
16547,CADET,CADET CT,BATON ROUGE,PARISH
16548,A.J. LEBLANC,A.J. LEBLANC LN,GREENWELL SPRINGS,CENTRAL
16549,KODIAK,KODIAK DR,BATON ROUGE,BATON ROUGE
1655,ELM GROVE,W ELM GROVE PL,BATON ROUGE,BATON ROUGE
16550,DAWSON'S LANDING,DAWSON'S LANDING CT,BATON ROUGE,BATON ROUGE
16551,MARKET NORTH,MARKET NORTH DR,BATON ROUGE,PARISH
16552,CREEK,CREEK LN,BATON ROUGE,PARISH
16553,CREEK,N CREEK LN,BATON ROUGE,PARISH
16554,CREEK,W CREEK LN,BATON ROUGE,PARISH
16555,PROSPECT,PROSPECT LN,BATON ROUGE,PARISH
16556,PROSPECT,N PROSPECT LN,BATON ROUGE,PARISH
16557,CANE MILL,CANE MILL LN,BATON ROUGE,PARISH
16558,PERENNIAL,PERENNIAL LN,BATON ROUGE,PARISH
16559,SCARLET OAK,SCARLET OAK BLVD,BATON ROUGE,BATON ROUGE
1656,ELM PARK,ELM PARK DR,BATON ROUGE,BATON ROUGE
16560,MULBERRY HILL,MULBERRY HILL AVE,BATON ROUGE,BATON ROUGE
16561,JUNIPER PARK,JUNIPER PARK DR,BATON ROUGE,BATON ROUGE
16565,CYPRESS LAKES APARTMENT,CYPRESS LAKES APARTMENT BLVD,BATON ROUGE,PARISH
16568,ASTON,ASTON AVE,BATON ROUGE,PARISH
1657,ELM RIDGE,ELM RIDGE DR,BATON ROUGE,PARISH
16571,ODOM,ODOM RD,GREENWELL SPRINGS,PARISH
16572,CARSON,CARSON LN,PRIDE,PARISH
16573,INNOVATION PARK,INNOVATION PARK DR,BATON ROUGE,PARISH
16574,LAKE CREST VIEW,LAKE CREST VIEW DR,BATON ROUGE,PARISH
16576,HIDDEN GARDEN,HIDDEN GARDEN AVE,BATON ROUGE,BATON ROUGE
16577,REMAX,REMAX LN,BATON ROUGE,PARISH
16578,LUCINDA CAIN,LUCINDA CAIN LN,BATON ROUGE,PARISH
16579,KIPLING COVE,KIPLING COVE,GREENWELL SPRINGS,CENTRAL
1658,ELM SHADOW,ELM SHADOW DR,BATON ROUGE,PARISH
16580,GREYSTONE,GREYSTONE DR,PRIDE,CENTRAL
16581,BLACKSTONE,BLACKSTONE DR,PRIDE,CENTRAL
16582,GREENSTONE,GREENSTONE AVE,PRIDE,CENTRAL
16583,ALPHONSE,ALPHONSE LN,GREENWELL SPRINGS,PARISH
16584,AMERICANA,AMERICANA BLVD,ZACHARY,ZACHARY
16586,PATRIOT,PATRIOT XING,ZACHARY,ZACHARY
16587,MEMORIAL SQUARE,MEMORIAL SQUARE,ZACHARY,ZACHARY
16588,CENTENNIAL,CENTENNIAL CT,ZACHARY,ZACHARY
16589,ROCKPORT,ROCKPORT ST,ZACHARY,ZACHARY
1659,ELMBRIDGE,ELMBRIDGE AVE,BATON ROUGE,BATON ROUGE
16590,DISTRICT,DISTRICT ST,ZACHARY,ZACHARY
16591,REMINGTON,REMINGTON CT,ZACHARY,ZACHARY
16592,MEETING,MEETING ST,ZACHARY,ZACHARY
16593,MARKET SQUARE,MARKET SQUARE RD,ZACHARY,ZACHARY
16594,LIBERTY,LIBERTY WAY,ZACHARY,ZACHARY
16595,COLONIAL PARK,COLONIAL PARK BLVD,ZACHARY,ZACHARY
16596,PROSPERITY,PROSPERITY TRACE,ZACHARY,ZACHARY
16597,FREEDOM,FREEDOM AVE,PRIDE,CENTRAL
16598,PARK SQUARE,PARK SQUARE DR,BATON ROUGE,PARISH
16599,PARK SQUARE EAST,PARK SQUARE EAST DR,BATON ROUGE,PARISH
166,AMIENS,AMIENS DR,BATON ROUGE,PARISH
1660,ELMHURST,ELMHURST DR,BATON ROUGE,PARISH
16600,KINGSLAND,KINGSLAND WAY,BATON ROUGE,PARISH
16601,PENDLETON,PENDLETON WAY,BATON ROUGE,PARISH
16602,NARROW,NARROW WAY,BATON ROUGE,PARISH
16603,DAIGLE,DAIGLE LN,CENTRAL,CENTRAL
16604,E'TAGE,E'TAGE CT,BATON ROUGE,BATON ROUGE
16605,COTTAGES,S COTTAGES AVE,BATON ROUGE,PARISH
16606,COTTAGEVIEW,COTTAGEVIEW LN,BATON ROUGE,PARISH
16607,COTTAGEWAY,COTTAGEWAY CT,BATON ROUGE,PARISH
16608,COTTAGECREEK,COTTAGECREEK RD,BATON ROUGE,PARISH
16609,COTTAGEWOOD,COTTAGEWOOD DR,BATON ROUGE,PARISH
1661,ELMCREST,ELMCREST DR,BATON ROUGE,BATON ROUGE
16610,ELDERFLOWER,ELDERFLOWER ALY N,BATON ROUGE,BATON ROUGE
16611,ELDERFLOWER,ELDERFLOWER ALY W,BATON ROUGE,BATON ROUGE
16612,ELDERFLOWER,ELDERFLOWER ALY S,BATON ROUGE,BATON ROUGE
16613,MYRTLE BLUFF,MYRTLE BLUFF DR,BATON ROUGE,PARISH
16614,PORTULA,PORTULA AVE,BATON ROUGE,PARISH
16615,SKYLAR RAYNE,SKYLAR RAYNE AVE,ZACHARY,CENTRAL
16616,SIENNA RAY,SIENNA RAY DR,ZACHARY,CENTRAL
16617,MYRTLE TRAIL,MYRTLE TRAIL DR,BATON ROUGE,BATON ROUGE
16618,MYRTLE CROSSING,MYRTLE CROSSING LN,BATON ROUGE,BATON ROUGE
16619,LENWOOD,LENWOOD LN,ZACHARY,CENTRAL
1662,ELMER,ELMER AVE,BATON ROUGE,BATON ROUGE
16620,ROSE PARK,ROSE PARK LN,BATON ROUGE,PARISH
16624,COSTCO,COSTCO WAY,BATON ROUGE,BATON ROUGE
16625,DONOVAN,DONOVAN DR,BAKER,CENTRAL
16626,JOLIE,JOLIE LN,BATON ROUGE,PARISH
16627,ARABELLA,ARABELLA AVE,BATON ROUGE,PARISH
16628,BEECH RIDGE,BEECH RIDGE AVE,BATON ROUGE,PARISH
16629,FALLING OAK,FALLING OAK DR,BATON ROUGE,PARISH
1663,ELMER FORBES,E ELMER FORBES RD,PRIDE,PARISH
16631,ROYAL OAKS,ROYAL OAKS CT,ZACHARY,ZACHARY
16633,CORCORAN,CORCORAN LN,SLAUGHTER,PARISH
16636,LIERRE,RUE LIERRE,ZACHARY,ZACHARY
16637,FRAISE,RUE FRAISE,ZACHARY,ZACHARY
16638,SILVERLEAF,SILVERLEAF DR,BATON ROUGE,PARISH
16639,PARKVIEW POINT,PARKVIEW POINT AVE,BATON ROUGE,PARISH
1664,ELMER FORBES,N ELMER FORBES RD,PRIDE,PARISH
16640,ROUNDLAKE,ROUNDLAKE DR,BATON ROUGE,PARISH
16641,LEXINGTON PARK,LEXINGTON PARK DR,BATON ROUGE,PARISH
16642,HUDSON PARK,HUDSON PARK DR,BATON ROUGE,PARISH
16643,CIRRUS,CIRRUS DR,BATON ROUGE,PARISH
16644,ARBOR GROVE,ARBOR GROVE DR,BATON ROUGE,PARISH
16646,CYPRESS VIEW,CYPRESS VIEW LN,BATON ROUGE,PARISH
16647,HIDDEN MEADOWS,HIDDEN MEADOWS DR,BATON ROUGE,PARISH
16648,RIVERS,RIVERS RD,ZACHARY,PARISH
16649,BENNY,BENNY ST,BATON ROUGE,PARISH
1665,ELMWOOD,ELMWOOD DR,BATON ROUGE,PARISH
16650,GARDEN,GARDEN AVE,ZACHARY,ZACHARY
16652,BURBERRY,BURBERRY CT,BATON ROUGE,PARISH
16653,EACHEN,EACHEN AVE,BATON ROUGE,PARISH
16654,FEDORA,FEDORA WAY,BATON ROUGE,PARISH
16655,ASTER,ASTER LN,BATON ROUGE,PARISH
16656,HAPPY,HAPPY PL,BATON ROUGE,PARISH
16657,ADDIE,ADDIE AVE,BATON ROUGE,PARISH
16658,BAHIA,BAHIA LN,BATON ROUGE,PARISH
16659,CLUB,CLUB PL,BATON ROUGE,PARISH
1666,ELVA,ELVA DR,BATON ROUGE,BATON ROUGE
16660,PELICAN CLUB,PELICAN CLUB DR,BATON ROUGE,PARISH
16661,GRANBY,GRANBY DR,BATON ROUGE,PARISH
16662,PARTIERRE,PARTIERRE LN N,BATON ROUGE,PARISH
16663,PARTIERRE,PARTIERRE LN S,BATON ROUGE,PARISH
16664,ALOUETTE,ALOUETTE DR,BATON ROUGE,PARISH
16665,CHENIERE,CHENIERE AVE,BATON ROUGE,PARISH
16666,ANTEBELLUM,ANTEBELLUM AVE,BATON ROUGE,PARISH
16667,MONTEGUDO,MONTEGUDO BLVD,ZACHARY,ZACHARY
16668,BOB ODOM,BOB ODOM DR,ZACHARY,ZACHARY
16669,FARM ROW,FARM ROW AVE,BATON ROUGE,PARISH
1667,ELVIN,ELVIN DR,BATON ROUGE,PARISH
16670,CATHERINE CLAIRE,CATHERINE CLAIRE LN,BATON ROUGE,PARISH
16671,MALLARD CROSSING,MALLARD CROSSING DR,ZACHARY,ZACHARY
16672,BLACK BIRCH,BLACK BIRCH AVE,ZACHARY,ZACHARY
16673,COVEY RISE,COVEY RISE CT,ZACHARY,ZACHARY
16674,CITY FARM,CITY FARM DR,BATON ROUGE,BATON ROUGE
16675,LENA,LENA AVE,BAKER,CENTRAL
16676,MC KENZY,MC KENZY CT,ZACHARY,PARISH
16677,GREATWOOD,GREATWOOD DR,BATON ROUGE,BATON ROUGE
16678,JEN LEE,JEN LEE DR,BATON ROUGE,BATON ROUGE
16679,JACK HENRY,JACK HENRY DR,BATON ROUGE,BATON ROUGE
1668,ELWICK,ELWICK DR,BATON ROUGE,BATON ROUGE
16680,POWERBROOK,POWERBROOK DR,BATON ROUGE,BATON ROUGE
16686,MONUMENT,MONUMENT LN,BATON ROUGE,PARISH
16687,COLUMNS,COLUMNS WAY,BATON ROUGE,PARISH
16688,MOSS GROVE,MOSS GROVE LN,BATON ROUGE,PARISH
16689,CANE RIVER,CANE RIVER DR,BATON ROUGE,PARISH
1669,ELYSIAM,ELYSIAM DR,BATON ROUGE,BATON ROUGE
16690,JOE CARTER,JOE CARTER LN,BATON ROUGE,PARISH
16692,SPRING FEST,SPRING FEST LN,BATON ROUGE,PARISH
16694,BIRD SONG,BIRD SONG DR,BATON ROUGE,PARISH
16695,AUTUMN FEST,AUTUMN FEST LN,BATON ROUGE,PARISH
16696,PERENNIAL,PERENNIAL LN E,BATON ROUGE,PARISH
16697,BLUE JAY,BLUE JAY WAY,BATON ROUGE,PARISH
167,AMIR,AMIR DR,BATON ROUGE,BATON ROUGE
1670,EMANUEL,EMANUEL DR,ZACHARY,ZACHARY
16700,REDSTONE,REDSTONE DR,PRIDE,CENTRAL
16701,REDSTONE,REDSTONE CT,PRIDE,CENTRAL
16702,SHADY,SHADY LN,GREENWELL SPRINGS,CENTRAL
16703,BUCK,BUCK LN,BATON ROUGE,BATON ROUGE
16704,CANTRELL,CANTRELL LN,BATON ROUGE,PARISH
16706,FINN,FINN WAY,CENTRAL,CENTRAL
16707,JACKSON,RUE JACKSON ALY,CENTRAL,CENTRAL
16708,ISLA PASSAGE,ISLA PASSAGE ST,CENTRAL,CENTRAL
16709,ALDERMAN,ALDERMAN DR,CENTRAL,CENTRAL
1671,EMERALD,EMERALD RD,BATON ROUGE,BATON ROUGE
16710,LIVY,LIVY ALY,CENTRAL,CENTRAL
16711,PARK,RUE PARK ALY,CENTRAL,CENTRAL
16712,RATLIFF,RATLIFF WAY,PRIDE,PARISH
16714,PROCHE',PROCHE' LN,PRIDE,CENTRAL
16715,CRESTHAVEN,CRESTHAVEN AVE,BATON ROUGE,PARISH
16716,FAMILY,FAMILY LN,BATON ROUGE,PARISH
16717,QUIET,QUIET WAY,BATON ROUGE,PARISH
16718,REFUGE,REFUGE LN,ZACHARY,CENTRAL
1672,EMILE,EMILE ST,BATON ROUGE,BATON ROUGE
16720,CAMILLA,CAMILLA DR,BATON ROUGE,PARISH
16721,GRAND VILLA,GRAND VILLA CT,BATON ROUGE,PARISH
16723,POPPY HILLS,POPPY HILLS LN,BAKER,CENTRAL
16724,HIGHLAND LAKE,HIGHLAND LAKE AVE,GREENWELL SPRINGS,CENTRAL
16727,HAZARD,HAZARD DR,ZACHARY,PARISH
16728,SAND TRAP,SAND TRAP WAY,ZACHARY,PARISH
16730,MILLERVILLE GREENS,MILLERVILLE GREENS BLVD,BATON ROUGE,"BATON ROUGE,PARISH"
16732,DESTINY,DESTINY LN,BATON ROUGE,PARISH
16733,LIBERTY PARK,LIBERTY PARK DR,CENTRAL,CENTRAL
16734,COURSEY COVE,COURSEY COVE AVE,BATON ROUGE,PARISH
16735,OLD LANDING,OLD LANDING DR,BATON ROUGE,PARISH
16737,EAGLE'S NEST,EAGLE'S NEST DR,BATON ROUGE,PARISH
16738,ISABEL HERSON,ISABEL HERSON DR,BATON ROUGE,BATON ROUGE
16739,EMMY WAY,EMMY WAY DR,BATON ROUGE,PARISH
1674,EMMALINE,EMMALINE DR,BATON ROUGE,BATON ROUGE
16740,SHORE BEND,SHORE BEND AVE,BATON ROUGE,PARISH
16741,BROOK POINT,BROOK POINT DR,BATON ROUGE,PARISH
16742,CELEBRATION,CELEBRATION AVE,BATON ROUGE,BATON ROUGE
16743,HEAVENLY GATES,HEAVENLY GATES AVE,BATON ROUGE,BATON ROUGE
16744,MILTON,MILTON DR,CENTRAL,CENTRAL
16745,PECUE ESTATES,PECUE ESTATES LN,BATON ROUGE,PARISH
16746,AMELIA FLOWER,AMELIA FLOWER LN,BATON ROUGE,PARISH
16747,CHERRY LAUREL,CHERRY LAUREL AVE,ZACHARY,ZACHARY
16748,HACKBERRY RIDGE,HACKBERRY RIDGE AVE,ZACHARY,ZACHARY
16749,BAYOU BENGAL,BAYOU BENGAL CT,BATON ROUGE,PARISH
1675,EMMETT BOURGEOIS,EMMETT BOURGEOIS LN,BATON ROUGE,BATON ROUGE
16750,PATHWAY,PATHWAY DR,ZACHARY,ZACHARY
16751,KNOLL PARK,KNOLL PARK PL,BATON ROUGE,PARISH
16752,PARK TERRACE,PARK TERRACE DR,BATON ROUGE,PARISH
16753,LAGO,LAGO LN,BATON ROUGE,PARISH
16755,C.C. LAKE,C.C. LAKE LN,ZACHARY,CENTRAL
16756,RYLEE'S,RYLEE'S LN,ZACHARY,CENTRAL
16757,LADY,LADY LN,BATON ROUGE,PARISH
16758,DOC'S,DOC'S WAY,BATON ROUGE,PARISH
16759,GREYCLIFF,GREYCLIFF AVE,PRIDE,CENTRAL
1676,EMORY,EMORY AVE,BATON ROUGE,BATON ROUGE
16760,CATAHOULA,CATAHOULA DR,BATON ROUGE,PARISH
16761,PELICAN LAKES,W PELICAN LAKES AVE,BATON ROUGE,PARISH
16762,ROSE MEADOW,ROSE MEADOW DR,BATON ROUGE,PARISH
16763,MALLARD COVE,MALLARD COVE AVE,BATON ROUGE,PARISH
16764,PINTAIL COVE,PINTAIL COVE DR,BATON ROUGE,PARISH
16765,CEDAR TRAIL,CEDAR TRAIL AVE,ZACHARY,ZACHARY
16766,PINE BLUFF,PINE BLUFF AVE,ZACHARY,ZACHARY
16767,CEDAR CROSSING,CEDAR CROSSING DR,ZACHARY,ZACHARY
16768,HIGHLAND FARM,HIGHLAND FARM WAY,BATON ROUGE,PARISH
16769,FROGMORE,FROGMORE DR,BATON ROUGE,BATON ROUGE
1677,EMPRESS,EMPRESS DR,GREENWELL SPRINGS,CENTRAL
16770,JANE,JANE LN,BATON ROUGE,BATON ROUGE
16771,RIVER HOUSE,RIVER HOUSE PL,BATON ROUGE,BATON ROUGE
16773,ELWOOD,ELWOOD CT,BATON ROUGE,BATON ROUGE
16774,MARQUES,MARQUES LN,BATON ROUGE,BATON ROUGE
16775,BUCKLAND,BUCKLAND WAY,BATON ROUGE,BATON ROUGE
16776,BONITA,BONITA LN,BATON ROUGE,BATON ROUGE
16777,GARDENIA,GARDENIA LN,BATON ROUGE,PARISH
16778,"DR. M.L.K., JR.","DR. M.L.K., JR. LN",BAKER,BAKER
16779,KINGSBARNS,KINGSBARNS DR,ZACHARY,ZACHARY
1678,ENERGY,ENERGY DR,BATON ROUGE,BATON ROUGE
16780,ROYAL ABERDEEN,ROYAL ABERDEEN AVE,ZACHARY,ZACHARY
16781,CRUDEN BAY,CRUDEN BAY DR,ZACHARY,ZACHARY
16782,OAK CROSSING,OAK CROSSING DR,BATON ROUGE,PARISH
16783,OAK GARDEN,OAK GARDEN DR,BATON ROUGE,PARISH
16784,SILVER OAK,SILVER OAK DR,BATON ROUGE,PARISH
16785,SOUTHERN OAK,SOUTHERN OAK AVE,BATON ROUGE,PARISH
16786,PARK PLACE,PARK PLACE DR,CENTRAL,CENTRAL
16787,HILLCREST,HILLCREST BLVD,BAKER,BAKER
16788,ARLINGTON CREEK CENTRE,ARLINGTON CREEK CENTRE BLVD,BATON ROUGE,BATON ROUGE
16789,CREEK CENTRE,CREEK CENTRE DR,BATON ROUGE,BATON ROUGE
1679,ENGELSWOOD,ENGELSWOOD ST,BATON ROUGE,PARISH
16790,OLD BARN,OLD BARN PL,CENTRAL,CENTRAL
16791,ELLA MAE,ELLA MAE LN,BAKER,CENTRAL
16792,SEHDEVA MEMORIAL,SEHDEVA MEMORIAL DR,BATON ROUGE,PARISH
16793,BROWN HICKORY,BROWN HICKORY AVE,BATON ROUGE,PARISH
16794,SHADOW BLUFF,SHADOW BLUFF DR,BATON ROUGE,PARISH
16795,DEER PASS,DEER PASS DR,BATON ROUGE,PARISH
16797,LEBO,LEBO WAY,ZACHARY,PARISH
16798,HONEY LOCUST,HONEY LOCUST BLVD,ZACHARY,ZACHARY
16799,LOUIS BABIN,LOUIS BABIN CT,BATON ROUGE,BATON ROUGE
168,AMISS,N AMISS RD,BATON ROUGE,PARISH
1680,ENGLAND,ENGLAND AVE,BATON ROUGE,PARISH
16800,ADELIA,ADELIA LN,BATON ROUGE,BATON ROUGE
16801,GOODRIDGE,GOODRIDGE WAY,BATON ROUGE,BATON ROUGE
16802,GOODLEAF,GOODLEAF WAY,BATON ROUGE,BATON ROUGE
16803,HIGHLAND DISTRICT,HIGHLAND DISTRICT WAY,BATON ROUGE,BATON ROUGE
16804,HIGHLAND VIEW,HIGHLAND VIEW CT,BATON ROUGE,BATON ROUGE
16805,LAKESHORE RIDGE,LAKESHORE RIDGE ALY,BATON ROUGE,BATON ROUGE
16806,RED ROSE,RED ROSE DR,BATON ROUGE,PARISH
16808,BLUE ROSE,BLUE ROSE DR,BATON ROUGE,PARISH
16809,AMERICAN BEAUTY,AMERICAN BEAUTY AVE,BATON ROUGE,PARISH
1681,ENGLAND,W ENGLAND AVE,BATON ROUGE,PARISH
16810,EMMIE,EMMIE DR,ZACHARY,ZACHARY
16811,FRIENDSHIP,FRIENDSHIP LN,ZACHARY,ZACHARY
16812,DEW POINT,DEW POINT AVE,CENTRAL,CENTRAL
16813,KNEE TREE,KNEE TREE DR,CENTRAL,CENTRAL
16814,BLACK RIDGE,BLACK RIDGE AVE,CENTRAL,CENTRAL
16815,CREEKVIEW,CREEKVIEW DR,BATON ROUGE,PARISH
16816,DEATH VALLEY,DEATH VALLEY CT,BATON ROUGE,PARISH
16817,PETE MARAVICH,PETE MARAVICH CT,BATON ROUGE,PARISH
1682,ENID,ENID ST,BATON ROUGE,BATON ROUGE
16820,LAKE COVE,LAKE COVE AVE,BATON ROUGE,PARISH
16821,LAKE EDGE,LAKE EDGE DR,BATON ROUGE,BATON ROUGE
16822,LAKE BREEZE,LAKE BREEZE DR,BATON ROUGE,BATON ROUGE
16823,LAKE PRIDE,LAKE PRIDE DR,BATON ROUGE,BATON ROUGE
16824,LAKE BEND,LAKE BEND DR,BATON ROUGE,BATON ROUGE
16826,POINTE-MARIE,POINTE-MARIE DR,BATON ROUGE,BATON ROUGE
16827,ARTIST COLONY,ARTIST COLONY LN,BATON ROUGE,BATON ROUGE
16828,PEARL,PEARL LN,BATON ROUGE,BATON ROUGE
16829,SAINT JUDE,SAINT JUDE ST,BATON ROUGE,BATON ROUGE
1683,ENSIGN JESSE BROWN,ENSIGN JESSE BROWN DR,BATON ROUGE,BATON ROUGE
16830,SAINT CHRISTOPHER,SAINT CHRISTOPHER ST,BATON ROUGE,BATON ROUGE
16833,JULES,JULES LN,BATON ROUGE,BATON ROUGE
16834,BETTY,BETTY LN,BATON ROUGE,BATON ROUGE
16835,SAINT HENRY,SAINT HENRY ST,BATON ROUGE,BATON ROUGE
16836,COURTYARD,COURTYARD LN,BATON ROUGE,BATON ROUGE
16837,HONEYBEE,HONEYBEE LN,BATON ROUGE,BATON ROUGE
16839,SAINT MICHAEL,SAINT MICHAEL ST,BATON ROUGE,BATON ROUGE
1684,ENTERPRISE,ENTERPRISE ST,BATON ROUGE,BATON ROUGE
16840,CHENAL,CHENAL CT,BATON ROUGE,BATON ROUGE
16841,SAINT ELIZABETH,SAINT ELIZABETH ST,BATON ROUGE,BATON ROUGE
16842,SAINT PATRICK,SAINT PATRICK ST,BATON ROUGE,BATON ROUGE
16843,PERFORMANCE,PERFORMANCE WAY,BATON ROUGE,PARISH
16848,LAKE BOW,LAKE BOW ALY,BATON ROUGE,BATON ROUGE
16849,FRATERNITY,E FRATERNITY CIR,BATON ROUGE,BATON ROUGE
1685,EOLA,EOLA ST,BATON ROUGE,BATON ROUGE
16850,DOUGLAS BARINGER,DOUGLAS BARINGER DR,BATON ROUGE,PARISH
16852,MERIDIAN,MERIDIAN DR,BATON ROUGE,PARISH
16855,BETHPAGE,BETHPAGE AVE,BATON ROUGE,PARISH
16856,HUGGINS,HUGGINS LN,ZACHARY,PARISH
16857,FOXTAIL,FOXTAIL DR,BATON ROUGE,PARISH
16858,SAVANNAH ROW,SAVANNAH ROW LN,BATON ROUGE,PARISH
16859,NATURE CREEK,NATURE CREEK RD,BATON ROUGE,PARISH
1686,EPERNAY,EPERNAY CT,BATON ROUGE,PARISH
16860,ELM ROW,ELM ROW LN,BATON ROUGE,PARISH
16861,ROSE GLEN,ROSE GLEN LN,BATON ROUGE,PARISH
16867,LAKE LAWRENCE,LAKE LAWRENCE CIR,BATON ROUGE,BATON ROUGE
16868,BUTTONWOOD,N BUTTONWOOD DR,BATON ROUGE,PARISH
1687,EPPERSON,EPPERSON ST,BAKER,BAKER
16870,EDNA C. LEE,EDNA C. LEE DR,GREENWELL SPRINGS,PARISH
16872,LADDL,LADDL LN,BATON ROUGE,BATON ROUGE
16875,LANDSCAPE SERVICES,LANDSCAPE SERVICES LN,BATON ROUGE,BATON ROUGE
16877,ATHLETIC SERVICE,ATHLETIC SERVICE LN,BATON ROUGE,BATON ROUGE
16878,PARADE GROUND,PARADE GROUND CIR,BATON ROUGE,BATON ROUGE
1688,EQUITY,EQUITY DR,BATON ROUGE,PARISH
16880,LIVELY OAKS,LIVELY OAKS LN,BATON ROUGE,BATON ROUGE
16881,PARKER COLISEUM,PARKER COLISEUM LN,BATON ROUGE,BATON ROUGE
16882,SPRUCE,SPRUCE LN,BATON ROUGE,BATON ROUGE
16883,LAURA,LAURA CIR,BATON ROUGE,BATON ROUGE
16884,LAURA ELISABETH,LAURA ELISABETH ALY,BATON ROUGE,BATON ROUGE
16885,FROG,FROG ALY,BATON ROUGE,BATON ROUGE
16886,BERE,BERE LN,BATON ROUGE,BATON ROUGE
16889,HERRING,HERRING DR,BATON ROUGE,BATON ROUGE
1689,ERIC,ERIC DR,"BAKER,ZACHARY",PARISH
16890,FETI,FETI DR,BATON ROUGE,BATON ROUGE
16891,CROSSBRED,CROSSBRED LN,BATON ROUGE,BATON ROUGE
16892,AGRONOMY,AGRONOMY LN,BATON ROUGE,BATON ROUGE
16894,AQUACULTURE,AQUACULTURE RD,BATON ROUGE,BATON ROUGE
16895,PARSIMONY,PARSIMONY LN,BATON ROUGE,BATON ROUGE
16896,LO REYNOLDS,LO REYNOLDS LN,BATON ROUGE,BATON ROUGE
16897,METAL SHOP,METAL SHOP LN,BATON ROUGE,BATON ROUGE
16898,EQUINE,EQUINE LN,BATON ROUGE,BATON ROUGE
16899,PUREBRED,PUREBRED LN,BATON ROUGE,BATON ROUGE
169,AMITE,S AMITE DR,BATON ROUGE,BATON ROUGE
1690,ERICSON,ERICSON AVE,BATON ROUGE,PARISH
16901,SHOP,SHOP LN,BATON ROUGE,BATON ROUGE
16902,ALLIGATOR,ALLIGATOR LN,BATON ROUGE,BATON ROUGE
16903,CYBER,CYBER WAY,BATON ROUGE,PARISH
16906,PIKE BURDEN,PIKE BURDEN LN,BATON ROUGE,PARISH
16907,FOREST SIDE,FOREST SIDE DR,BATON ROUGE,PARISH
16908,FOREST SIDE,W FOREST SIDE DR,BATON ROUGE,PARISH
16909,OLD ORCHARD,OLD ORCHARD RD,BATON ROUGE,PARISH
1691,ERIE,ERIE ST,BATON ROUGE,BATON ROUGE
16910,CONFERENCE CENTER,CONFERENCE CENTER LN,BATON ROUGE,PARISH
16912,O & T,O & T RD,BATON ROUGE,PARISH
16913,CAMPUS LAKE LOT,CAMPUS LAKE LOT,BATON ROUGE,BATON ROUGE
16914,EAST CAMPUS LOT,EAST CAMPUS LOT,BATON ROUGE,BATON ROUGE
16915,FACULTY CLUB LOT,FACULTY CLUB LOT,BATON ROUGE,BATON ROUGE
16916,FOOTBALL OPS LOT,FOOTBALL OPS LOT,BATON ROUGE,BATON ROUGE
16917,FREY LOT,FREY LOT,BATON ROUGE,BATON ROUGE
16918,GATEWAY NORTH LOT,GATEWAY NORTH LOT,BATON ROUGE,BATON ROUGE
1692,ERIN,ERIN AVE,BATON ROUGE,PARISH
16920,INDIAN MOUNDS LOT,INDIAN MOUNDS LOT,BATON ROUGE,BATON ROUGE
16921,LAB SCHOOL SERVICE LOT,LAB SCHOOL SERVICE LOT,BATON ROUGE,BATON ROUGE
